id,answer
009309,ㄓㄜˋ ㄧˋ ㄏㄨㄢˊ ㄐㄧㄝˊ ㄉㄜ˙ ㄕㄨㄟˋ ㄕㄡ ㄗㄚˊ ㄈㄟˋ ㄏㄜˊ ㄈㄢˊ ㄖㄨㄥˊ ㄉㄜ˙ ㄕㄡˇ ㄒㄩˋ ㄖㄤˋ ㄅㄨˋ ㄕㄠˇ ㄉㄞˋ ㄍㄡˋ ㄓㄜˊ ㄊㄧㄥˇ ㄦˊ ㄗㄡˊ ㄒㄧㄢˇ
009310,ㄋㄢˊ ㄐㄧㄥ ㄒㄧㄢˋ ㄗㄞˋ ㄐㄧˊ ㄏㄡˊ ㄏㄡˇ ㄧㄠˋ ㄔㄞ ㄅㄠˋ ㄊㄧㄥˊ ㄔㄥˊ ㄕˋ ㄍㄨㄢˊ ㄌㄧˊ ㄓㄜˇ ㄉㄜ˙ ㄕㄨㄟˇ ㄆㄧㄥˊ ㄖㄤˋ ㄖㄣˊ ㄅㄨˋ ㄍㄢˇ ㄍㄨㄥ ㄨㄟˊ
009311,ㄊㄡˊ ㄗ ㄕˊ ㄅㄧˋ ㄒㄩˋ ㄊㄨㄥˊ ㄕˊ ㄧㄡˊ ㄩㄢˇ ㄐㄧㄢˋ ㄓㄨㄛˊ ㄕˊ ㄏㄜˊ ㄕˊ ㄗㄞˋ ㄉㄜ˙ ㄕㄨˋ ㄐㄩˋ ㄓ ㄔㄥ
009312,ㄅㄨˋ ㄒㄧˇ ㄏㄨㄢ˙ ㄐㄧㄠˋ ㄩˋ ㄉㄢˋ ㄙ ㄒㄧㄤˇ ㄐㄩㄜˊ ㄨˋ ㄏㄞˊ ㄇㄟˊ ㄉㄠˋ ㄊㄨㄟ ㄈㄢ ㄒㄧㄢˋ ㄒㄧㄥˊ ㄐㄧㄠˋ ㄩˋ ㄊㄧˇ ㄓˋ ㄉㄜ˙ ㄍㄠ ㄉㄨˋ
009313,ㄧㄡˇ ㄕˊ ㄏㄡˋ ㄕˋ ㄏㄣˇ ㄐㄧ ㄓˋ ㄉㄜ˙ ㄓㄨㄤ ㄙㄨㄥˊ
009314,ㄊㄚ ㄧ ㄖㄢˊ ㄐㄧˋ ㄉㄜ˙ ㄇㄥˋ ㄌㄨˋ ㄉㄤ ㄕˋ ㄍㄟˇ ㄊㄚ ㄧˊ ㄍㄜˋ ㄋㄨㄢˊ ㄋㄨㄢˇ ㄉㄜ˙ ㄩㄥ ㄅㄠˋ
009315,ㄨㄟˋ ㄌㄜ˙ ㄓㄨㄤˋ ㄉㄢˇ ㄍㄢˊ ㄐㄧㄣˇ ㄋㄚˊ ㄔㄨ ㄙㄨㄟˊ ㄕㄣ ㄒㄧㄝˊ ㄉㄞˋ ㄉㄜ˙ ㄅㄧㄢ ㄆㄠˋ ㄖㄢˊ ㄈㄤˋ
009316,ㄕˊ ㄦˋ ㄖˋ ㄡ ㄩㄢˊ ㄉㄨㄟˋ ㄇㄟˇ ㄩㄢˊ ㄉㄜ˙ ㄅㄧˇ ㄐㄧㄚˋ ㄕˋ ㄧ ㄅㄧˇ ㄧ ㄉㄧㄢˇ ㄙㄢ ㄨˊ ㄐㄧㄡˇ ㄙㄢ
009317,ㄔㄨㄣ ㄐㄧㄤ ㄕㄨㄟˊ ㄋㄨㄢˊ ㄧㄚˇ ㄒㄧㄢ ㄓ ㄨㄛˇ ㄎㄣˊ ㄧˇ ㄍㄠˋ ㄙㄨㄣˋ ㄋㄧˇ ㄇㄧㄥˊ ㄊㄧㄢ ㄔㄨㄢ ㄕㄣˊ ㄇㄜ˙
009318,ㄗㄞˋ ㄕˋ ㄈㄚ ㄉㄜ˙ ㄧㄠ ㄙˋ ㄌㄧㄥˊ ㄦˋ ㄕˋ ㄇㄣˊ ㄎㄡˇ ㄏㄞˊ ㄧㄡˇ ㄉㄚˋ ㄆㄢ ㄉㄜ˙ ㄒㄩㄜˋ ㄐㄧˋ
009319,ㄅㄧˋ ㄊㄚˇ ㄊㄚˊ ㄨㄚˇ ㄐㄩˋ ㄒㄧ ㄧㄡˇ ㄊㄜˋ ㄕㄨ ㄉㄜ˙ ㄊㄧˇ ㄙㄜˋ ㄅㄧㄠ ㄐㄧˋ ㄏㄜˊ ㄒㄧㄥˋ ㄑㄧˋ ㄍㄨㄢ
009320,ㄕˋ ㄍㄨㄥ ㄢ ㄐㄩˊ ㄉㄜ˙ ㄨㄟ ㄅㄛˊ ㄎㄞ ㄉㄜ˙ ㄗㄨㄟˋ ㄗㄠˇ ㄧㄣ ㄘˇ ㄖㄣˊ ㄑㄧㄡˋ ㄧㄝ˙ ㄗㄨㄟˋ ㄗㄨˊ
009321,ㄒㄧㄠˇ ㄉㄨㄟˋ ㄨㄢˊ ㄔㄥˊ ㄅㄨˋ ㄌㄧㄠˇ ㄖㄣˋ ㄨˋ ㄌㄧㄥˊ ㄉㄠˊ ㄓㄜˊ ㄧㄝˇ ㄧㄠˋ ㄈㄨˋ ㄔㄨ ㄉㄞˋ ㄐㄧㄚ˙
009322,ㄌㄠˇ ㄍㄨㄥ ㄏㄣˇ ㄇㄟˊ ㄑㄧㄥˊ ㄉㄧㄠˋ ㄉㄜ˙ ㄨㄣˋ ㄌㄠˇ ㄆㄛˊ ㄕㄨㄛ ㄇㄚ˙ ㄋㄧˊ ㄒㄧㄤˇ ㄧㄠˋ ㄕㄚˊ
009323,ㄉㄤ ㄋㄧㄢˊ ㄗㄨㄥˇ ㄕㄡ ㄖㄨˋ ㄨㄟˊ ㄖㄣˊ ㄇㄧㄣˊ ㄅㄧˋ ㄑㄧ ㄕˊ ㄧ ㄉㄧㄢˊ ㄨˇ ㄙˋ ㄨˇ ㄧˋ ㄩㄢˊ
009324,ㄧ ㄕㄥ ㄐㄧㄥˇ ㄋㄧㄣˊ ㄗㄞˋ ㄔㄚˊ ㄧ ㄋㄧˇ ㄕˋ ㄧ ㄕㄡ ㄏㄞˊ ㄕˋ ㄨㄛˇ ㄕˋ ㄧˋ ㄕㄥ
009325,ㄇㄚˇ ㄩㄣˊ ㄧㄡˇ ㄧㄣ ㄌㄧㄥˊ ㄦˋ ㄋㄧㄢˊ ㄉㄜ˙ ㄐㄧˋ ㄏㄨㄚˋ ㄨㄛˊ ㄧㄡˇ ㄙㄢ ㄌㄧㄥˊ ㄋㄧㄢˊ ㄉㄜ˙ ㄐㄧˋ ㄏㄨㄚ˙
009326,ㄗㄨㄟˋ ㄐㄧㄣˋ ㄍㄢˇ ㄐㄩㄜˊ ㄊㄚ ㄒㄧㄠ ㄊㄧㄥˊ ㄧˋ ㄒㄧㄝ ㄌㄜ˙ ㄨㄛˊ ㄧㄝˇ ㄐㄩㄜˊ ㄉㄜ˙ ㄨㄛˇ ㄎㄜˊ ㄧˇ ㄔㄨ ㄌㄞ˙ ㄌㄜ˙
009327,ㄊㄚ ㄧㄡˋ ㄓㄨㄚ ㄓㄨˋ ㄕㄡˋ ㄆㄧㄠˋ ㄩㄣˊ ㄉㄜ˙ ㄅㄠ ㄅㄠ ㄉㄢˋ ㄕㄡˋ ㄆㄧㄠˋ ㄩㄢˊ ㄅㄞ ㄎㄞ ㄊㄚ ㄉㄜ˙ ㄕㄡˊ ㄓˇ ㄆㄧㄣ ㄇㄧㄥˋ ㄆㄠˇ ㄒㄧㄚˋ ㄔㄜ
009328,ㄊㄧㄠ ㄑㄧˇ ㄓㄨㄢ ㄏㄡˋ ㄅㄧㄢˇ ㄉㄢˋ ㄐㄧㄡˋ ㄕㄣ ㄒㄧㄢˋ ㄗㄞˋ ㄓㄜˋ ㄉㄠˋ ㄏㄣˊ ㄐㄧˋ ㄌㄧˇ ㄏㄡˋ ㄅㄟˋ ㄕㄤˋ ㄗㄜˊ ㄉㄨㄟ ㄑㄧˇ ㄧˊ ㄉㄠˋ ㄖㄡˋ
009329,ㄒㄧㄣ ㄏㄨㄣ ㄧㄝˋ ㄋㄚˋ ㄊㄧㄢ ㄨㄢˇ ㄕㄤˋ ㄊㄚ ㄏㄜ ㄉㄜ˙ ㄇㄧㄥˊ ㄉㄧㄥˇ ㄉㄚˋ ㄗㄨㄟˋ ㄨㄛˊ ㄌㄧㄚˇ ㄐㄧ ㄏㄨ ㄕˋ ㄏㄜˊ ㄧ ㄦˊ ㄋㄧㄢˇ
009330,ㄔㄨˊ ㄈㄟ ㄧㄡˇ ㄊㄨㄥ ㄊㄧㄢ ㄉㄜ˙ ㄋㄥˊ ㄌㄧˋ ㄉㄢˋ ㄊㄧㄢ ㄏㄨㄟˋ ㄙㄨㄟˊ ㄕˊ ㄙㄨㄟˊ ㄉㄧˋ ㄅㄤ ㄋㄧˇ ㄐㄧㄤˋ ㄩˇ ㄇㄧㄢˋ ㄏㄨㄛˇ ㄇㄚ˙
009331,ㄧˊ ㄍㄜˋ ㄩㄢˇ ㄗㄞˋ ㄗㄨˇ ㄍㄨㄛˊ ㄒㄧ ㄅㄟˋ ㄐㄧㄠˇ ㄉㄜ˙ ㄧㄝˋ ㄩˊ ㄗㄨㄛˋ ㄓㄜˇ ㄉㄜ˙ ㄗㄨㄛˋ ㄆㄧㄣˇ ㄏㄜˊ ㄧˇ ㄉㄜˊ ㄉㄠˋ ㄋㄧㄣˇ ㄇㄜ˙ ㄉㄜ˙ ㄑㄧㄥ ㄌㄞˋ
009332,ㄩˊ ㄕˋ ㄊㄚ ㄅㄧㄢˋ ㄉㄚˇ ㄉㄧㄢˋ ㄏㄨㄚˋ ㄒㄩˇ ㄨㄣˋ ㄐㄧㄚ ㄓㄨㄥ ㄕˋ ㄈㄛˊ ㄧㄡˇ ㄕˋ
009333,ㄈㄣ ㄇㄧㄢˇ ㄔˊ ㄒㄧㄤˋ ㄍㄜ˙ ㄉㄚˋ ㄩˋ ㄍㄤ ㄧㄡˇ ㄗㄨㄛˋ ㄉㄧㄢˋ ㄐㄧㄠˇ ㄉㄧㄢˋ ㄌㄧㄤˇ ㄘㄜˋ ㄏㄞˊ ㄧㄡˇ ㄅㄚˊ ㄕㄡˇ
009334,ㄅㄟˋ ㄔㄥ ㄗㄢˋ ㄌㄜ˙ ㄓㄣ ㄎㄞ ㄒㄧㄣ ㄧㄚ˙
009335,ㄋㄢˊ ㄊㄨㄥˊ ㄗㄞˋ ㄔㄜ ㄏㄡˋ ㄨㄢˊ ㄕㄨㄚˇ
009336,ㄋㄧˊ ㄒㄧㄤˇ ㄨㄢˊ ㄉㄧㄢˇ ㄕㄣˊ ㄇㄜ˙
009337,ㄋㄧˇ ㄎㄢˋ ㄍㄨㄛ˙ ㄨㄛˇ ㄐㄧㄚ ㄅㄠˊ ㄒㄧㄢˇ ㄍㄨㄟˋ
009338,ㄋㄧˊ ㄧㄝˊ ㄏㄠˇ ㄈㄢˊ ㄧㄚ˙
009339,ㄋㄧˇ ㄉㄜ˙ ㄉㄧˋ ㄧ ㄒㄨㄢˇ ㄗㄜˊ ㄕˋ ㄕㄨㄟˊ
009340,ㄋㄧˊ ㄒㄧˇ ㄏㄨㄢ ㄨㄢˊ ㄕㄣˊ ㄇㄜ˙ ㄧㄡˇ ㄒㄧˋ
009341,ㄔ ㄍㄜˋ ㄓㄨㄥˇ ㄐㄧㄥ ㄕㄣˊ ㄕˊ ㄌㄧㄤˊ
009342,ㄕˋ ㄅㄚ ㄐㄧㄝˋ ㄕㄥˊ ㄨㄟˊ ㄨㄟˇ ㄩㄢˊ
009343,ㄨㄛˇ ㄓˊ ㄒㄧˇ ㄏㄨㄢ˙ ㄎㄢˋ ㄒㄧㄠˇ ㄕㄨㄛ
009344,ㄒㄧㄤ ㄍㄤˇ ㄉㄨˋ ㄕㄚ ㄈㄨ ㄖㄣˊ ㄌㄚˋ ㄒㄧㄤˋ ㄍㄨㄢˇ ㄨㄛˇ ㄑㄧㄤˊ ㄌㄧˋ ㄊㄨㄟ ㄐㄧㄢˋ ㄛ˙
009345,ㄉㄧˋ ㄌㄧㄡˋ ㄑㄧ ㄅㄚ ㄐㄧㄡˇ ㄒㄧㄤˋ ㄖㄣˋ ㄨˋ ㄕㄨˇ ㄩˊ ㄐㄧㄚ ㄑㄧㄤˊ ㄨㄢˊ ㄕㄢˋ ㄑㄧˇ ㄧㄝˋ ㄐㄧㄣ ㄖㄨㄥˊ ㄓ ㄔˊ
009346,ㄓㄜˋ ㄋㄧㄢˊ ㄊㄡˋ ㄐㄧ ㄑㄧˋ ㄖㄣˊ ㄅㄨˊ ㄏㄨㄟˋ ㄕㄤˋ ㄨㄤˇ ㄏㄞˊ ㄗㄣˇ ㄇㄜ˙ ㄔㄨ ㄌㄞˊ ㄏㄨㄣˋ ㄋㄜ˙
009347,ㄨㄟˊ ㄧˇ ㄑㄧㄢˊ ㄐㄧㄡˋ ㄗㄨㄛˋ ㄍㄨˋ ㄈㄢ ㄧˋ ㄓㄜˋ ㄘˋ ㄕˋ ㄔㄨㄥˊ ㄘㄠ ㄐㄧㄡˋ ㄧㄝˋ ㄩˊ ㄕˋ ㄊㄨㄣˋ ㄎㄨㄞˋ ㄉㄜ˙ ㄉㄚ ㄧㄥˋ ㄌㄜ˙
009348,ㄨㄛˇ ㄕㄣ ㄕㄤˋ ㄓㄨㄥ ㄩˋ ㄧㄡˇ ㄉㄧㄢˊ ㄓㄨˇ ㄖㄣˊ ㄉㄜ˙ ㄑㄧˋ ㄓˋ ㄌㄜ˙
009349,ㄓㄜˋ ㄅㄧㄥˋ ㄅㄨˊ ㄕˋ ㄆㄞ ㄋㄠˇ ㄉㄞˋ ㄗㄨㄛˋ ㄔㄨ ㄉㄜ˙ ㄐㄩㄜˊ ㄉㄧㄥˋ
009350,ㄉㄥˋ ㄌㄧˋ ㄉㄜ˙ ㄒㄧㄣ ㄙㄨㄟˋ ㄌㄜ˙ ㄊㄧㄢ ㄊㄧㄢ ㄧˇ ㄌㄟˋ ㄒㄧˇ ㄇㄧㄢˋ
009351,ㄌㄧㄡˊ ㄐㄧㄣ ㄧㄠˋ ㄐㄧㄠˋ ㄕㄡˋ ㄗㄞ ㄨㄟˋ ㄔㄥˊ ㄔㄤˋ ㄐㄧㄣˋ ㄒㄧㄥˊ ㄐㄧㄢˇ ㄔㄚˊ
009352,ㄅㄨˊ ㄍㄨㄛˋ ㄘˇ ㄈㄢ ㄒㄧㄠˇ ㄊㄡ ㄏㄠˇ ㄒㄧㄤˋ ㄗㄡˇ ㄉㄜ˙ ㄘㄨㄥ ㄇㄤˊ ㄏㄞˊ ㄅㄚˊ ㄧˊ ㄅㄚˊ ㄊㄧㄝˇ ㄅㄢ ㄕㄡˋ ㄌㄨㄛˋ ㄗㄞˋ ㄌㄜ˙ ㄉㄧㄢˋ ㄌㄧˇ
009353,ㄓㄜˋ ㄒㄧㄝ ㄋㄧㄢˊ ㄖㄨˊ ㄍㄨㄛˇ ㄅㄨˊ ㄕˋ ㄨㄛˇ ㄗㄞˋ ㄓㄨㄥ ㄐㄧㄢ ㄉㄜ˙ ㄏㄨㄚˋ ㄔㄣˊ ㄇㄧㄥˊ ㄌㄧㄤˋ ㄗㄠˇ ㄐㄧㄡˋ ㄅㄟˋ ㄓㄨㄥ ㄦˇ ㄦˊ ㄔㄨˊ ㄉㄧㄠˋ ㄌㄜ˙
009354,ㄓˋ ㄘˇ ㄩˇ ㄓㄨㄥ ㄍㄨㄛˊ ㄐㄧ ㄐㄧㄢˋ ㄏㄜˊ ㄗㄨㄛˋ ㄉㄜ˙ ㄈㄛˊ ㄕㄢ ㄅㄚ ㄌㄟˊ ㄩˇ ㄒㄧㄤˋ ㄇㄨˋ ㄕㄡˇ ㄔㄨㄤˋ ㄓˋ ㄧㄝˋ ㄨㄢˊ ㄑㄨㄢˊ ㄊㄨㄟˋ ㄔㄨ
009355,ㄙㄨㄟˊ ㄕㄡˇ ㄆㄞ ㄓㄤ ㄌㄨㄛˊ ㄋㄩˇ ㄕ ㄏㄞˇ ㄊㄠˊ ㄉㄜ˙ ㄇㄨˋ ㄆㄧㄣˇ ㄉㄡ ㄕˋ ㄉㄤ ㄒㄧㄚˋ ㄗㄨㄟˋ ㄖㄜˋ ㄇㄣˊ ㄉㄜ˙ ㄧㄡˋ ㄦˊ ㄅㄠˇ ㄐㄧㄢˋ ㄆㄧˇ
009356,ㄓˊ ㄉㄠˋ ㄉㄨㄥ ㄔㄨㄤ ㄕˋ ㄈㄚ ㄘㄞˇ ㄓ ㄉㄠˋ ㄙㄨㄥˊ ㄩㄥˇ ㄊㄚ ㄇㄚˋ ㄧㄥˊ ㄉㄜ˙ ㄨㄤˊ ㄩㄢˋ ㄓㄤˇ ㄐㄧㄥˋ ㄕˋ ㄗˋ ㄐㄧˇ ㄉㄜ˙ ㄓㄤˋ ㄈㄨ˙
009357,ㄐㄧㄚ ㄌㄧˊ ㄇㄞˇ ㄌㄜ˙ ㄅㄨˋ ㄕㄠˇ ㄓㄨㄥˋ ㄧㄡˊ ㄔㄚˊ ㄉㄜ˙ ㄕㄨ ㄎㄜˇ ㄍㄨㄤ ㄎㄢˋ ㄕㄨ ㄎㄨ ㄗㄠˋ ㄅㄨˊ ㄕㄨㄛ ㄏㄞˊ ㄅㄨˋ ㄏㄠˊ ㄉㄨㄥˇ
009358,ㄗㄨㄛˊ ㄖˋ ㄐㄧㄥ ㄈㄥ ㄅㄧㄠˇ ㄕˋ ㄗㄞˋ ㄐㄧㄢˊ ㄇㄨˋ ㄓㄨㄥ ㄉㄜ˙ ㄧㄢˊ ㄌㄨㄣˋ ㄨㄟˋ ㄐㄧㄥ ㄍㄨㄛˋ ㄧㄢˋ ㄓㄥˋ ㄧㄡˇ ㄕ ㄧㄢˊ ㄐㄧㄣˇ ㄏㄜˊ ㄊㄨㄛˇ ㄉㄤˋ
009359,ㄍㄞ ㄉㄧㄢˋ ㄕˋ ㄇㄧㄥˊ ㄇㄚˇ ㄕˊ ㄐㄧㄚˋ ㄩㄝˇ ㄊㄧˊ ㄍㄨㄥ ㄅㄨˋ ㄊㄨㄥˊ ㄧㄡ ㄏㄨㄟˋ ㄐㄧㄥ ㄇㄧㄥˊ ㄉㄜ˙ ㄒㄧㄠ ㄈㄟˋ ㄓㄜˊ ㄉㄨㄥˇ ㄉㄜˊ ㄒㄨㄢˇ ㄗㄜˊ
009360,ㄙㄨㄟˊ ㄏㄡˋ ㄧㄡˊ ㄌㄧㄤˇ ㄇㄧㄥˊ ㄕㄣ ㄘㄞˊ ㄌㄩㄝˋ ㄨㄟ ㄞˊ ㄒㄧㄠˇ ㄉㄜ˙ ㄒㄧㄠ ㄈㄤˊ ㄍㄨㄢ ㄅㄧㄥ ㄐㄧㄣˋ ㄖㄨˋ ㄐㄧㄚˋ ㄕˇ ㄕˋ ㄐㄧㄣˇ ㄐㄧㄥˊ ㄧㄥˊ ㄐㄧㄡˋ
009361,ㄅㄨˋ ㄕㄠˇ ㄖㄣˊ ㄧㄣ ㄘˇ ㄖㄣˋ ㄕˋ ㄌㄜ˙ ㄍㄨㄤˇ ㄓㄡ ㄐㄧˋ ㄓㄨˋ ㄌㄨ˙ ㄏㄞˇ ㄒㄧㄣ ㄕㄚ ㄒㄧㄤˋ ㄨㄤˇ ㄓㄨ ㄐㄧㄤ ㄅㄧㄢ ㄉㄜ˙ ㄘㄨㄟˇ ㄘㄢˋ
009362,ㄓㄜˋ ㄐㄧˇ ㄐㄩ˙ ㄏㄨㄚˋ ㄖㄨˊ ㄎㄨㄥˇ ㄅㄨˋ ㄆㄧㄢˋ ㄌㄧˇ ㄉㄜ˙ ㄎㄨㄥˇ ㄅㄨˋ ㄧㄣ ㄩㄝˋ ㄐㄧㄚ ㄕㄣ ㄌㄜ˙ ㄩˇ ㄒㄧㄤˊ ㄉㄜ˙ ㄐㄩˊ ㄘㄨˋ ㄅㄨˋ ㄢ
009363,ㄎㄜˊ ㄧˇ ㄗㄨㄛˋ ㄉㄠˋ ㄅㄨˋ ㄕㄨㄚ ㄧㄚˊ ㄅㄨˋ ㄓㄥˊ ㄌㄧˇ ㄊㄡˊ ㄈㄚˋ ㄧㄝˇ ㄅㄨˋ ㄔㄨㄢ ㄒㄧㄝˊ ㄗ˙ ㄕㄣˋ ㄓˋ ㄅㄨˊ ㄏㄨㄤˋ ㄨㄚˋ ㄗ˙
009364,ㄅㄨˋ ㄋㄥˊ ㄐㄧㄤ ㄓㄥˋ ㄈㄨˇ ㄧㄥ ㄉㄤ ㄔㄥˊ ㄉㄢ ㄉㄜ˙ ㄅㄨˇ ㄊㄧㄝ ㄗㄨㄛˋ ㄨㄟˊ ㄘㄞˊ ㄓㄥˋ ㄅㄠ ㄈㄨˋ ㄕㄨㄞˊ ㄍㄟˇ ㄌㄠˊ ㄅㄞˇ ㄒㄧㄥˋ
009365,ㄓㄢˇ ㄒㄧㄣ ㄉㄜ˙ ㄌㄡˊ ㄈㄤˊ ㄍㄠ ㄍㄠ ㄙㄨㄥˇ ㄌㄧˋ ㄖㄤˇ ㄦˊ ㄧˊ ㄨㄤˋ ㄎㄜˇ ㄓ ㄒㄩˇ ㄉㄡ ㄈㄤˊ ㄗ˙ ㄖㄥˊ ㄗㄞˋ ㄎㄨㄥ ㄓˋ
009366,ㄐㄩˊ ㄏㄨㄤˊ ㄉㄜ˙ ㄉㄥ ㄍㄨㄤ ㄧㄥˋ ㄓㄜ˙ ㄐㄧㄝ ㄐㄧㄥˇ ㄩˇ ㄒㄧㄤˊ ㄒㄧㄣ ㄌㄧˇ ㄈㄨˊ ㄑㄧˇ ㄩˋ ㄓㄨㄥˇ ㄕㄣ ㄗㄢ ㄧˋ ㄒㄧㄤ ㄉㄜ˙ ㄌㄥˇ ㄑㄧㄥ
009367,ㄖㄨˊ ㄍㄨㄛˇ ㄓㄣ ㄕˋ ㄔㄣˊ ㄌㄜ˙ ㄐㄧㄡˋ ㄔㄞ ㄒㄧㄡ ㄌㄜ˙ ㄧㄡˋ ㄔㄣˊ ㄓㄜˋ ㄊㄧㄝˇ ㄌㄨˋ ㄋㄥˊ ㄅㄨˋ ㄋㄥˊ ㄅㄠˇ ㄓㄥˋ ㄢ ㄑㄨㄢˊ ㄧㄚ˙
009368,ㄐㄧ ㄓㄤˇ ㄏㄞˊ ㄕㄨㄛ ㄓㄨㄥ ㄍㄨㄛˊ ㄖㄣˊ ㄊㄞˋ ㄖㄨㄥˊ ㄧˋ ㄍㄠˇ ㄉㄧㄢ ㄌㄜ˙ ㄍㄠˋ ㄙ˙ ㄊㄚ ㄕˋ ㄇㄧㄢˇ ㄈㄟˋ ㄉㄜ˙ ㄐㄧˊ ㄎㄜˇ
009369,ㄐㄧㄣˇ ㄋㄧㄢˊ ㄓ ㄏㄡˋ ㄋㄚˋ ㄍㄜ˙ ㄇㄣˊ ㄎㄢˇ ㄐㄧㄥˋ ㄖㄢˊ ㄅㄟˋ ㄨㄛˇ ㄇㄣ˙ ㄉㄧˋ ㄒㄩㄥ ㄌㄧㄤˇ ㄍㄜˋ ㄊㄚˋ ㄠ ㄒㄧㄚˋ ㄑㄩˋ ㄧˊ ㄎㄨㄞˋ
009370,ㄈㄤˊ ㄐㄧㄚˋ ㄉㄜ˙ ㄍㄠ ㄅㄚˋ ㄓㄥˋ ㄗㄞˋ ㄘㄨㄥˊ ㄉㄚˋ ㄏㄨˋ ㄒㄧㄥˊ ㄎㄞ ㄕˇ ㄨㄚˊ ㄐㄧㄝˇ ㄅㄧㄥˋ ㄒㄧㄤˋ ㄓㄨㄥ ㄒㄧㄠˇ ㄏㄨˋ ㄒㄧㄥˊ ㄇㄢˋ ㄧㄢˊ
009371,ㄐㄧㄡˋ ㄒㄧㄤˋ ㄌㄢˊ ㄑㄧㄡˊ ㄔㄨㄥ ㄇㄢˇ ㄑㄧˋ ㄐㄧㄡˋ ㄆㄥ ㄆㄥ ㄧㄡˇ ㄌㄧˋ ㄖㄨˊ ㄍㄨㄛˊ ㄅㄧㄝˇ ㄌㄜ˙ ㄧㄝˇ ㄐㄧㄡˋ ㄉㄚˇ ㄅㄨˋ ㄑㄧˇ ㄌㄞˊ
009372,ㄐㄧˊ ㄐㄧㄤ ㄉㄠˋ ㄌㄞˊ ㄉㄜ˙ ㄒㄧㄣ ㄕㄥ ㄇㄧㄥˋ ㄩㄝˇ ㄖㄤˋ ㄎㄜˇ ㄦˊ ㄎㄢˋ ㄑㄧˇ ㄦˊ ㄍㄥˋ ㄐㄧㄚ ㄨˇ ㄇㄟˋ ㄍㄥˋ ㄐㄧㄚ ㄒㄧㄥˋ ㄍㄢˇ
009373,ㄓㄜˋ ㄕˋ ㄈㄨㄛˊ ㄉㄧㄥˇ ㄍㄨˊ ㄕㄜˇ ㄌㄧˋ ㄔㄨㄥˊ ㄍㄨㄤ ㄏㄡˋ ㄕㄡˇ ㄘˋ ㄗㄞˋ ㄓㄨㄥ ㄍㄨㄛˊ ㄋㄟˋ ㄉㄧˋ ㄧˇ ㄨㄞˋ ㄉㄧˋ ㄑㄩˋ ㄍㄨㄥˋ ㄈㄤˋ
009374,ㄒㄧㄠˇ ㄆㄟˊ ㄋㄧˇ ㄉㄨˋ ㄍㄨㄛˋ ㄓㄜˋ ㄇㄢˋ ㄔㄤˊ ㄉㄜ˙ ㄏㄟ ㄧㄝˋ
009375,ㄩˋ ㄇㄧˇ ㄒㄧㄤ ㄐㄧㄥ ㄅㄧˇ ㄊㄧㄢˊ ㄇㄧˋ ㄙㄨˋ ㄍㄥˋ ㄌㄧˊ ㄏㄞˇ
009376,ㄒㄧㄢˋ ㄗㄞˋ ㄓㄜˋ ㄓㄨㄥˇ ㄊㄨㄟˊ ㄕˋ ㄧㄝˇ ㄓㄥˋ ㄗㄞˋ ㄔㄢˇ ㄧㄝˋ ㄌㄧㄢˋ ㄉㄜ˙ ㄍㄜˋ ㄍㄜ˙ ㄏㄨㄢˊ ㄐㄧㄝ ㄓㄨㄥ ㄧㄡˊ ㄙㄨㄛˊ ㄊㄧˇ ㄒㄧㄢˋ
009377,ㄐㄧㄣˋ ㄏㄨㄛˋ ㄕˊ ㄍㄨㄥ ㄔㄤˇ ㄍㄣ ㄨㄛˇ ㄕㄨㄛ ㄕˋ ㄔㄨㄣˊ ㄇㄧㄢˊ ㄉㄜ˙ ㄨㄛˇ ㄇㄛˊ ㄑㄧˇ ㄌㄞˊ ㄧㄝˇ ㄅㄨˊ ㄒㄧㄤˋ
009378,ㄋㄧˇ ㄐㄧㄚˋ ㄕˋ ㄩㄢˊ ㄅㄨˊ ㄌㄜˋ ㄧˋ ㄌㄜ˙ ㄗㄨㄟˊ ㄌㄧˇ ㄎㄞ ㄕˇ ㄇㄚˋ ㄇㄚ˙ ㄌㄧㄝˊ ㄌㄧㄝ˙ ㄉㄜ˙
009379,ㄋㄢˊ ㄊㄡˊ ㄒㄧㄢˋ ㄖˋ ㄩㄝˋ ㄊㄢˊ ㄌㄢˇ ㄔㄜ ㄑㄨㄢˊ ㄅㄨˋ ㄗㄢˋ ㄊㄧㄥˊ ㄇㄨˋ ㄑㄧㄢˊ ㄓㄥˋ ㄗㄞˋ ㄕㄨ ㄙㄢˋ ㄧㄡˇ ㄎㄜˋ
009380,ㄧㄣ ㄨㄟˋ ㄍㄨㄥ ㄗㄨㄛˋ ㄩㄢˊ ㄧㄣ ㄐㄧㄥ ㄔㄤˊ ㄉㄜˊ ㄗㄨㄟˋ ㄖㄣˊ ㄊㄚ ㄧㄝˇ ㄐㄧㄥ ㄔㄤˊ ㄕㄡˋ ㄉㄠˋ ㄖㄨˇ ㄇㄚˋ ㄏㄜˊ ㄨㄟˊ ㄍㄨㄥ
